platform,username,rating,tanggal,content,cleaning,case_folding,normalization,tokenization,stopword_removal,stemming,label,sentimen_pred
Tokopedia,E***l,5.0,2025-07-13 13:53:29.874207,"Bagus sekali. 
Bener2 ngefek di rambut aku yg super mengembangkan.",Bagus sekali Bener Bener ngefek di rambut aku yg super mengembangkan,bagus sekali bener bener ngefek di rambut aku yg super mengembangkan,bagus sekali benar benar ngefek di rambut aku yang super mengembangkan,"['bagus', 'sekali', 'benar', 'benar', 'ngefek', 'di', 'rambut', 'aku', 'yang', 'super', 'mengembangkan']","['bagus', 'sekali', 'benar', 'benar', 'ngefek', 'rambut', 'aku', 'super', 'mengembangkan']","['bagus', 'sekali', 'benar', 'benar', 'ngefek', 'rambut', 'aku', 'super', 'kembang']",Positif,Positif
Tokopedia,G***i,5.0,2025-07-13 13:53:24.584294,Bagus sesuai,Bagus sesuai,bagus sesuai,bagus sesuai,"['bagus', 'sesuai']","['bagus', 'sesuai']","['bagus', 'sesuai']",Positif,Positif
Tokopedia,L***q,5.0,2025-07-13 13:53:24.584479,"Bagus banget,harum,dapat 4 sachest shampo",Bagus banget harum dapat sachest shampo,bagus banget harum dapat sachest shampo,bagus banget harum dapat sachest shampo,"['bagus', 'banget', 'harum', 'dapat', 'sachest', 'shampo']","['bagus', 'banget', 'harum', 'sachest', 'shampo']","['bagus', 'banget', 'harum', 'sachest', 'shampo']",Positif,Positif
Tokopedia,H***d,5.0,2025-07-13 13:53:29.869140,peng,peng,peng,peng,['peng'],['peng'],['peng'],Positif,Positif
Tokopedia,G***u,5.0,2025-07-13 13:53:29.870196,"Baru pertama nyoba,,semoga cocok dan ada hasilnya yaa🤗",Baru pertama nyoba semoga cocok dan ada hasilnya yaa,baru pertama nyoba semoga cocok dan ada hasilnya yaa,baru pertama nyoba semoga cocok dan ada hasilnya yaa,"['baru', 'pertama', 'nyoba', 'semoga', 'cocok', 'dan', 'ada', 'hasilnya', 'yaa']","['baru', 'pertama', 'nyoba', 'semoga', 'cocok', 'hasilnya', 'yaa']","['baru', 'pertama', 'nyoba', 'moga', 'cocok', 'hasil', 'yaa']",Positif,Positif
Tokopedia,U***i,5.0,2025-07-13 13:53:29.871300,"Bagussss, trimakasih free shamponya",Bagussss trimakasih free shamponya,bagussss trimakasih free shamponya,bagus trimakasih free shamponya,"['bagus', 'trimakasih', 'free', 'shamponya']","['bagus', 'trimakasih', 'free', 'shamponya']","['bagus', 'trimakasih', 'free', 'shamponya']",Positif,Positif
Tokopedia,N***x,5.0,2025-07-13 13:53:19.333323,Beli 1 protein cream kasik gratis 4 sachet conditioner,Beli protein cream kasik gratis sachet conditioner,beli protein cream kasik gratis sachet conditioner,beli protein cream kasik gratis sachet conditioner,"['beli', 'protein', 'cream', 'kasik', 'gratis', 'sachet', 'conditioner']","['beli', 'protein', 'cream', 'kasik', 'gratis', 'sachet', 'conditioner']","['beli', 'protein', 'cream', 'kasik', 'gratis', 'sachet', 'conditioner']",Positif,Positif
Tokopedia,N***q,5.0,2025-07-13 13:53:24.582953,"bener bener ada harga ada kualitas, jujur ni shampoo bagus bangettt kayak aku baru sekali pakai dan ketombe ku udah berkurang, ga gampang berminyak. aku udah kayak 3-4 ha...",bener bener ada harga ada kualitas jujur ni shampoo bagus bangettt kayak aku baru sekali pakai dan ketombe ku udah berkurang ga gampang berminyak aku udah kayak ha,bener bener ada harga ada kualitas jujur ni shampoo bagus bangettt kayak aku baru sekali pakai dan ketombe ku udah berkurang ga gampang berminyak aku udah kayak ha,benar benar ada harga ada kualitas jujur ni shampoo bagus banget kayak aku baru sekali pakai dan ketombe ku sudah berkurang tidak gampang berminyak aku sudah kayak ha,"['benar', 'benar', 'ada', 'harga', 'ada', 'kualitas', 'jujur', 'ni', 'shampoo', 'bagus', 'banget', 'kayak', 'aku', 'baru', 'sekali', 'pakai', 'dan', 'ketombe', 'ku', 'sudah', 'berkurang', 'tidak', 'gampang', 'berminyak', 'aku', 'sudah', 'kayak', 'ha']","['benar', 'benar', 'harga', 'kualitas', 'jujur', 'ni', 'shampoo', 'bagus', 'banget', 'kayak', 'aku', 'baru', 'sekali', 'pakai', 'ketombe', 'ku', 'berkurang', 'tidak', 'gampang', 'berminyak', 'aku', 'kayak', 'ha']","['benar', 'benar', 'harga', 'kualitas', 'jujur', 'ni', 'shampoo', 'bagus', 'banget', 'kayak', 'aku', 'baru', 'sekali', 'pakai', 'ketombe', 'ku', 'kurang', 'tidak', 'gampang', 'minyak', 'aku', 'kayak', 'ha']",Positif,Positif
Tokopedia,A***f,5.0,2025-07-13 13:53:24.583138,"Wangi nya enak, gak bikin lepek jg, untuk ngembang dll, masih coba dalam waktu lama, dapat bonus conditioner jg",Wangi nya enak gak bikin lepek jg untuk ngembang dll masih coba dalam waktu lama dapat bonus conditioner jg,wangi nya enak gak bikin lepek jg untuk ngembang dll masih coba dalam waktu lama dapat bonus conditioner jg,wangi nya enak tidak bikin lepek jg untuk ngembang dll masih coba dalam waktu lama dapat bonus conditioner jg,"['wangi', 'nya', 'enak', 'tidak', 'bikin', 'lepek', 'jg', 'untuk', 'ngembang', 'dll', 'masih', 'coba', 'dalam', 'waktu', 'lama', 'dapat', 'bonus', 'conditioner', 'jg']","['wangi', 'nya', 'enak', 'tidak', 'bikin', 'lepek', 'jg', 'ngembang', 'coba', 'waktu', 'lama', 'bonus', 'conditioner', 'jg']","['wangi', 'nya', 'enak', 'tidak', 'bikin', 'lepek', 'jg', 'ngembang', 'coba', 'waktu', 'lama', 'bonus', 'conditioner', 'jg']",Positif,Positif
Tokopedia,F***b,2.0,2025-07-13 13:53:24.583307,Kecil banget dan tidak sesuai harga.menurut aq sii mahal buangetttttttt,Kecil banget dan tidak sesuai harga menurut aq sii mahal buangetttttttt,kecil banget dan tidak sesuai harga menurut aq sii mahal buangetttttttt,kecil banget dan tidak sesuai harga menurut aq sii mahal buanget,"['kecil', 'banget', 'dan', 'tidak', 'sesuai', 'harga', 'menurut', 'aq', 'sii', 'mahal', 'buanget']","['kecil', 'banget', 'tidak', 'sesuai', 'harga', 'aq', 'sii', 'mahal', 'buanget']","['kecil', 'banget', 'tidak', 'sesuai', 'harga', 'aq', 'sii', 'mahal', 'buanget']",Negatif,Negatif
Tokopedia,C***e,4.0,2025-07-13 13:53:24.583488,Barang dah sampai...,Barang dah sampai,barang dah sampai,barang dah sampai,"['barang', 'dah', 'sampai']","['barang', 'dah']","['barang', 'dah']",Positif,Positif
Tokopedia,W***p,5.0,2025-07-13 13:53:24.583641,bagus banget bikin rambut kempes halus dan harumm bakalan beli yang ukuran gede sihh ini 🥰,bagus banget bikin rambut kempes halus dan harumm bakalan beli yang ukuran gede sihh ini,bagus banget bikin rambut kempes halus dan harumm bakalan beli yang ukuran gede sihh ini,bagus banget bikin rambut kempes halus dan harumm bakalan beli yang ukuran gede sihh ini,"['bagus', 'banget', 'bikin', 'rambut', 'kempes', 'halus', 'dan', 'harumm', 'bakalan', 'beli', 'yang', 'ukuran', 'gede', 'sihh', 'ini']","['bagus', 'banget', 'bikin', 'rambut', 'kempes', 'halus', 'harumm', 'bakalan', 'beli', 'ukuran', 'gede', 'sihh']","['bagus', 'banget', 'bikin', 'rambut', 'kempes', 'halus', 'harumm', 'bakal', 'beli', 'ukur', 'gede', 'sihh']",Positif,Positif
Tokopedia,V***c,5.0,2025-07-13 13:53:24.583798,Sisir asli dan original,Sisir asli dan original,sisir asli dan original,sisir asli dan original,"['sisir', 'asli', 'dan', 'original']","['sisir', 'asli', 'original']","['sisir', 'asli', 'original']",Positif,Positif
Tokopedia,B***t,5.0,2025-07-13 13:53:19.331627,Prodak bagus,Prodak bagus,prodak bagus,prodak bagus,"['prodak', 'bagus']","['prodak', 'bagus']","['prodak', 'bagus']",Positif,Positif
Tokopedia,H***r,5.0,2025-07-13 13:53:19.331788,"Belum di coba,,semoga cocok",Belum di coba semoga cocok,belum di coba semoga cocok,belum di coba semoga cocok,"['belum', 'di', 'coba', 'semoga', 'cocok']","['belum', 'coba', 'semoga', 'cocok']","['belum', 'coba', 'moga', 'cocok']",Positif,Positif
Tokopedia,David,5.0,2025-07-13 13:53:19.331967,"Baru dicoba, kerontokan berkurang dan semoga rambut sehat dan tumbuh yg baru",Baru dicoba kerontokan berkurang dan semoga rambut sehat dan tumbuh yg baru,baru dicoba kerontokan berkurang dan semoga rambut sehat dan tumbuh yg baru,baru dicoba kerontokan berkurang dan semoga rambut sehat dan tumbuh yang baru,"['baru', 'dicoba', 'kerontokan', 'berkurang', 'dan', 'semoga', 'rambut', 'sehat', 'dan', 'tumbuh', 'yang', 'baru']","['baru', 'dicoba', 'kerontokan', 'berkurang', 'semoga', 'rambut', 'sehat', 'tumbuh', 'baru']","['baru', 'coba', 'rontok', 'kurang', 'moga', 'rambut', 'sehat', 'tumbuh', 'baru']",Positif,Positif
Tokopedia,W***k,5.0,2025-07-13 13:53:19.332360,Cucok,Cucok,cucok,cucok,['cucok'],['cucok'],['cucok'],Positif,Positif
Tokopedia,I***k,5.0,2025-07-13 13:53:19.333047,"Barang udh sampai n cepat banget
Semoga cocok
Aroma: Wangi",Barang udh sampai n cepat banget Semoga cocok Aroma Wangi,barang udh sampai n cepat banget semoga cocok aroma wangi,barang sudah sampai n cepat banget semoga cocok aroma wangi,"['barang', 'sudah', 'sampai', 'n', 'cepat', 'banget', 'semoga', 'cocok', 'aroma', 'wangi']","['barang', 'n', 'cepat', 'banget', 'semoga', 'cocok', 'aroma', 'wangi']","['barang', 'n', 'cepat', 'banget', 'moga', 'cocok', 'aroma', 'wangi']",Positif,Positif
Tokopedia,O***f,2.0,2025-06-19 00:00:00,Semoga pas,Semoga pas,semoga pas,semoga pas,"['semoga', 'pas']","['semoga', 'pas']","['moga', 'pas']",Negatif,Positif
Tokopedia,D***a,2.0,2025-06-19 00:00:00,"Iya sih Pre Order, tapi mundur terus sampai hampir dua bulan. Klo gak ditanyain kayaknya bakalan belum dikirim deh, Syedih. _x000D_
Udah gitu barang yang dikirim kan beda dengan...",Iya sih Pre Order tapi mundur terus sampai hampir dua bulan Klo gak ditanyain kayaknya bakalan belum dikirim deh Syedih Udah gitu barang yang dikirim kan beda dengan,iya sih pre order tapi mundur terus sampai hampir dua bulan klo gak ditanyain kayaknya bakalan belum dikirim deh syedih udah gitu barang yang dikirim kan beda dengan,iya sih pre order tapi mundur terus sampai hampir dua bulan kalau tidak ditanyain kayaknya bakalan belum dikirim deh syedih sudah gitu barang yang dikirim kan beda dengan,"['iya', 'sih', 'pre', 'order', 'tapi', 'mundur', 'terus', 'sampai', 'hampir', 'dua', 'bulan', 'kalau', 'tidak', 'ditanyain', 'kayaknya', 'bakalan', 'belum', 'dikirim', 'deh', 'syedih', 'sudah', 'gitu', 'barang', 'yang', 'dikirim', 'kan', 'beda', 'dengan']","['iya', 'sih', 'pre', 'order', 'mundur', 'terus', 'hampir', 'bulan', 'kalau', 'tidak', 'ditanyain', 'kayaknya', 'bakalan', 'belum', 'dikirim', 'deh', 'syedih', 'gitu', 'barang', 'dikirim', 'kan', 'beda']","['iya', 'sih', 'pre', 'order', 'mundur', 'terus', 'hampir', 'bulan', 'kalau', 'tidak', 'ditanyain', 'kayak', 'bakal', 'belum', 'kirim', 'deh', 'syedih', 'gitu', 'barang', 'kirim', 'kan', 'beda']",Negatif,Negatif
Tokopedia,Chen,2.0,2025-06-19 00:00:00,Di gambar gede..aslinya cilik tenan,Di gambar gede aslinya cilik tenan,di gambar gede aslinya cilik tenan,di gambar gede aslinya cilik tenan,"['di', 'gambar', 'gede', 'aslinya', 'cilik', 'tenan']","['gambar', 'gede', 'aslinya', 'cilik', 'tenan']","['gambar', 'gede', 'asli', 'cilik', 'tenan']",Negatif,Netral
Tokopedia,D***q,3.0,2025-06-19 00:00:00,"Baru pertama kali beli ini dan nyoba yang paling kecil dulu dan ternyata pas dateng imut sekali, semoga cocok di aku.",Baru pertama kali beli ini dan nyoba yang paling kecil dulu dan ternyata pas dateng imut sekali semoga cocok di aku,baru pertama kali beli ini dan nyoba yang paling kecil dulu dan ternyata pas dateng imut sekali semoga cocok di aku,baru pertama kali beli ini dan nyoba yang paling kecil dulu dan ternyata pas dateng imut sekali semoga cocok di aku,"['baru', 'pertama', 'kali', 'beli', 'ini', 'dan', 'nyoba', 'yang', 'paling', 'kecil', 'dulu', 'dan', 'ternyata', 'pas', 'dateng', 'imut', 'sekali', 'semoga', 'cocok', 'di', 'aku']","['baru', 'pertama', 'kali', 'beli', 'nyoba', 'paling', 'kecil', 'dulu', 'ternyata', 'pas', 'dateng', 'imut', 'sekali', 'semoga', 'cocok', 'aku']","['baru', 'pertama', 'kali', 'beli', 'nyoba', 'paling', 'kecil', 'dulu', 'nyata', 'pas', 'dateng', 'imut', 'sekali', 'moga', 'cocok', 'aku']",Netral,Positif
Tokopedia,D***A,3.0,2025-06-19 00:00:00,"Yg ini kenapa minyak sama creamnya misah ya? Pas dibuka langsung bleber kemana2 minyaknya..jd bnyk yg kebuang..beda bgt sama wkt pembelian pertama yg 50ml, mo beli lg malah skrg sistem PO 😭",Yg ini kenapa minyak sama creamnya misah ya Pas dibuka langsung bleber kemana kemana minyaknya jd bnyk yg kebuang beda bgt sama wkt pembelian pertama yg ml mo beli lg malah skrg sistem PO,yg ini kenapa minyak sama creamnya misah ya pas dibuka langsung bleber kemana kemana minyaknya jd bnyk yg kebuang beda bgt sama wkt pembelian pertama yg ml mo beli lg malah skrg sistem po,yang ini kenapa minyak sama creamnya misah ya pas dibuka langsung bleber kemana kemana minyaknya jadi bnyk yang kebuang beda banget sama wkt pembelian pertama yang ml mo beli lg malah sekarang sistem po,"['yang', 'ini', 'kenapa', 'minyak', 'sama', 'creamnya', 'misah', 'ya', 'pas', 'dibuka', 'langsung', 'bleber', 'kemana', 'kemana', 'minyaknya', 'jadi', 'bnyk', 'yang', 'kebuang', 'beda', 'banget', 'sama', 'wkt', 'pembelian', 'pertama', 'yang', 'ml', 'mo', 'beli', 'lg', 'malah', 'sekarang', 'sistem', 'po']","['minyak', 'sama', 'creamnya', 'misah', 'pas', 'dibuka', 'langsung', 'bleber', 'minyaknya', 'jadi', 'bnyk', 'kebuang', 'beda', 'banget', 'sama', 'wkt', 'pembelian', 'pertama', 'ml', 'mo', 'beli', 'lg', 'malah', 'sekarang', 'sistem', 'po']","['minyak', 'sama', 'creamnya', 'misah', 'pas', 'buka', 'langsung', 'bleber', 'minyak', 'jadi', 'bnyk', 'buang', 'beda', 'banget', 'sama', 'wkt', 'beli', 'pertama', 'ml', 'mo', 'beli', 'lg', 'malah', 'sekarang', 'sistem', 'po']",Netral,Netral
Tokopedia,Irida,3.0,2025-06-19 00:00:00,"biasa aja, teksturnya kayak lotion gitu deh. klaimnya bisa ngurangin rambut yang mengembang, bikin rambut halus dan ga kusut, tapi yg work di aku cuma bikin rambut halus...",biasa aja teksturnya kayak lotion gitu deh klaimnya bisa ngurangin rambut yang mengembang bikin rambut halus dan ga kusut tapi yg work di aku cuma bikin rambut halus,biasa aja teksturnya kayak lotion gitu deh klaimnya bisa ngurangin rambut yang mengembang bikin rambut halus dan ga kusut tapi yg work di aku cuma bikin rambut halus,biasa saja teksturnya kayak lotion gitu deh klaimnya bisa ngurangin rambut yang mengembang bikin rambut halus dan tidak kusut tapi yang work di aku cuma bikin rambut halus,"['biasa', 'saja', 'teksturnya', 'kayak', 'lotion', 'gitu', 'deh', 'klaimnya', 'bisa', 'ngurangin', 'rambut', 'yang', 'mengembang', 'bikin', 'rambut', 'halus', 'dan', 'tidak', 'kusut', 'tapi', 'yang', 'work', 'di', 'aku', 'cuma', 'bikin', 'rambut', 'halus']","['biasa', 'teksturnya', 'kayak', 'lotion', 'gitu', 'deh', 'klaimnya', 'ngurangin', 'rambut', 'mengembang', 'bikin', 'rambut', 'halus', 'tidak', 'kusut', 'work', 'aku', 'cuma', 'bikin', 'rambut', 'halus']","['biasa', 'tekstur', 'kayak', 'lotion', 'gitu', 'deh', 'klaim', 'ngurangin', 'rambut', 'kembang', 'bikin', 'rambut', 'halus', 'tidak', 'kusut', 'work', 'aku', 'cuma', 'bikin', 'rambut', 'halus']",Netral,Positif
Tokopedia,N***r,2.0,2025-06-19 00:00:00,Biasa aja ternyata gak sesuai dengan klaim dan iklan2 yang ada.,Biasa aja ternyata gak sesuai dengan klaim dan iklan iklan yang ada,biasa aja ternyata gak sesuai dengan klaim dan iklan iklan yang ada,biasa saja ternyata tidak sesuai dengan klaim dan iklan iklan yang ada,"['biasa', 'saja', 'ternyata', 'tidak', 'sesuai', 'dengan', 'klaim', 'dan', 'iklan', 'iklan', 'yang', 'ada']","['biasa', 'ternyata', 'tidak', 'sesuai', 'klaim', 'iklan', 'iklan']","['biasa', 'nyata', 'tidak', 'sesuai', 'klaim', 'iklan', 'iklan']",Negatif,Negatif
Tokopedia,Inka,2.0,2025-06-19 00:00:00,"Pengiriman lebih dari 1 minggu, pesan tanggal 2 sampai tanggal 11",Pengiriman lebih dari minggu pesan tanggal sampai tanggal,pengiriman lebih dari minggu pesan tanggal sampai tanggal,pengiriman lebih dari minggu pesan tanggal sampai tanggal,"['pengiriman', 'lebih', 'dari', 'minggu', 'pesan', 'tanggal', 'sampai', 'tanggal']","['pengiriman', 'lebih', 'minggu', 'pesan', 'tanggal', 'tanggal']","['kirim', 'lebih', 'minggu', 'pesan', 'tanggal', 'tanggal']",Negatif,Negatif
Tokopedia,Handoyo,2.0,2025-06-19 00:00:00,Barang Salah Kirim Ukuran yg lebih Kecil ... dihubungi ... Sunyi Senyap,Barang Salah Kirim Ukuran yg lebih Kecil dihubungi Sunyi Senyap,barang salah kirim ukuran yg lebih kecil dihubungi sunyi senyap,barang salah kirim ukuran yang lebih kecil dihubungi sunyi senyap,"['barang', 'salah', 'kirim', 'ukuran', 'yang', 'lebih', 'kecil', 'dihubungi', 'sunyi', 'senyap']","['barang', 'salah', 'kirim', 'ukuran', 'lebih', 'kecil', 'dihubungi', 'sunyi', 'senyap']","['barang', 'salah', 'kirim', 'ukur', 'lebih', 'kecil', 'hubung', 'sunyi', 'senyap']",Negatif,Negatif
Tokopedia,s***l,2.0,2025-06-19 00:00:00,Sampai cuma 2 di gambar 3,Sampai cuma di gambar,sampai cuma di gambar,sampai cuma di gambar,"['sampai', 'cuma', 'di', 'gambar']","['cuma', 'gambar']","['cuma', 'gambar']",Negatif,Negatif
Tokopedia,Oliver,2.0,2025-06-19 00:00:00,Kecil sekali ternyata,Kecil sekali ternyata,kecil sekali ternyata,kecil sekali ternyata,"['kecil', 'sekali', 'ternyata']","['kecil', 'sekali', 'ternyata']","['kecil', 'sekali', 'nyata']",Negatif,Negatif
Tokopedia,W***o,2.0,2025-06-19 00:00:00,Belum ada perubahan sih,Belum ada perubahan sih,belum ada perubahan sih,belum ada perubahan sih,"['belum', 'ada', 'perubahan', 'sih']","['belum', 'perubahan', 'sih']","['belum', 'ubah', 'sih']",Negatif,Negatif
Tokopedia,e***o,2.0,2025-06-19 00:00:00,Iya bagus,Iya bagus,iya bagus,iya bagus,"['iya', 'bagus']","['iya', 'bagus']","['iya', 'bagus']",Negatif,Positif
Tokopedia,O***e,2.0,2025-06-19 00:00:00,Barangnya udah tiba tp mini banget,Barangnya udah tiba tp mini banget,barangnya udah tiba tp mini banget,barangnya sudah tiba tapi mini banget,"['barangnya', 'sudah', 'tiba', 'tapi', 'mini', 'banget']","['barangnya', 'tiba', 'mini', 'banget']","['barang', 'tiba', 'mini', 'banget']",Negatif,Negatif
Tokopedia,E***z,2.0,2025-06-19 00:00:00,barang nya udah rusak dalem nya 🥹udah berminyak gt gimana sih trus gini udh ga bsa di pake lagi mau buat apaa buang2 uang,barang nya udah rusak dalem nya udah berminyak gt gimana sih trus gini udh ga bsa di pake lagi mau buat apaa buang buang uang,barang nya udah rusak dalem nya udah berminyak gt gimana sih trus gini udh ga bsa di pake lagi mau buat apaa buang buang uang,barang nya sudah rusak dalem nya sudah berminyak gt gimana sih trus gini sudah tidak bsa di pakai lagi mau buat apaa buang buang uang,"['barang', 'nya', 'sudah', 'rusak', 'dalem', 'nya', 'sudah', 'berminyak', 'gt', 'gimana', 'sih', 'trus', 'gini', 'sudah', 'tidak', 'bsa', 'di', 'pakai', 'lagi', 'mau', 'buat', 'apaa', 'buang', 'buang', 'uang']","['barang', 'nya', 'rusak', 'dalem', 'nya', 'berminyak', 'gt', 'gimana', 'sih', 'trus', 'gini', 'tidak', 'bsa', 'pakai', 'mau', 'buat', 'apaa', 'buang', 'buang', 'uang']","['barang', 'nya', 'rusak', 'dalem', 'nya', 'minyak', 'gt', 'gimana', 'sih', 'trus', 'gin', 'tidak', 'bsa', 'pakai', 'mau', 'buat', 'apaa', 'buang', 'buang', 'uang']",Negatif,Negatif
Tokopedia,Lilis,2.0,2025-06-19 00:00:00,"Saya nggak perhatikan, ternyata isinya 10 ml, kecil sekali, wkwkwkwkkw",Saya nggak perhatikan ternyata isinya ml kecil sekali wkwkwkwkkw,saya nggak perhatikan ternyata isinya ml kecil sekali wkwkwkwkkw,saya tidak perhatikan ternyata isinya ml kecil sekali wkwkwkwkkw,"['saya', 'tidak', 'perhatikan', 'ternyata', 'isinya', 'ml', 'kecil', 'sekali', 'wkwkwkwkkw']","['tidak', 'perhatikan', 'ternyata', 'isinya', 'ml', 'kecil', 'sekali', 'wkwkwkwkkw']","['tidak', 'perhati', 'nyata', 'isi', 'ml', 'kecil', 'sekali', 'wkwkwkwkkw']",Negatif,Positif
Tokopedia,imam,1.0,2025-06-19 00:00:00,Biasa aja ga seperti yg di konten/promosinya,Biasa aja ga seperti yg di konten promosinya,biasa aja ga seperti yg di konten promosinya,biasa saja tidak seperti yang di konten promosinya,"['biasa', 'saja', 'tidak', 'seperti', 'yang', 'di', 'konten', 'promosinya']","['biasa', 'tidak', 'konten', 'promosinya']","['biasa', 'tidak', 'konten', 'promosi']",Negatif,Netral
Tokopedia,Yanty,1.0,2025-06-19 00:00:00,Tidak sesuai dengan iklannya,Tidak sesuai dengan iklannya,tidak sesuai dengan iklannya,tidak sesuai dengan iklannya,"['tidak', 'sesuai', 'dengan', 'iklannya']","['tidak', 'sesuai', 'iklannya']","['tidak', 'sesuai', 'iklan']",Negatif,Negatif
Tokopedia,Jacob,1.0,2025-06-19 00:00:00,BARANG TIBA TIDAK LENGKAP,BARANG TIBA TIDAK LENGKAP,barang tiba tidak lengkap,barang tiba tidak lengkap,"['barang', 'tiba', 'tidak', 'lengkap']","['barang', 'tiba', 'tidak', 'lengkap']","['barang', 'tiba', 'tidak', 'lengkap']",Negatif,Negatif
Tokopedia,A***a,1.0,2025-06-19 00:00:00,Absolute wastage of money,Absolute wastage of money,absolute wastage of money,absolute wastage of money,"['absolute', 'wastage', 'of', 'money']","['absolute', 'wastage', 'of', 'money']","['absolute', 'wastage', 'of', 'money']",Negatif,Positif
